"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Southern Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2021",9.242,,,,
"Southern Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2021",7.988,,,,
"Southern Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2021",15.934,,,,
"Southern Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2020",9.649,,,,
"Southern Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2020",8.482,,,,
"Southern Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2020",15.594,,,,
"Southern Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2019",10.689,,,,
"Southern Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2019",9.11,,,,
"Southern Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2019",17.489,,,,
"Southern Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2018",12.139,,,,
"Southern Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2018",10.521,,,,
"Southern Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2018",18.914,,,,
"Southern Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2017",12.181,,,,
"Southern Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2017",10.339,,,,
"Southern Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2017",19.859,,,,
"Southern Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2016",12.569,,,,
"Southern Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2016",10.715,,,,
"Southern Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2016",20.74,,,,
"Southern Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2015",11.134,,,,
"Southern Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2015",9.436,,,,
"Southern Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2015",19.474,,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2025",5.51,,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2025",5.193,,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2025",5.887,,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2024",5.471,,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2024",5.168,,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2024",5.831,,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2023",5.69,,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2023",5.383,,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2023",6.055,,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2022",5.971,,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2022",5.669,,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2022",6.333,,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2021",6.889,,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2021",6.702,,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2021",7.114,,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2020",7.09,,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2020",7.025,,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2020",7.167,,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2019",6.627,,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2019",6.543,,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2019",6.729,,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2018",6.874,,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2018",6.78,,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2018",6.988,,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2017",7.471,,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2017",7.424,,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2017",7.527,,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2016",8.063,,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2016",8.058,,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2016",8.069,,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2015",8.54,,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2015",8.559,,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2015",8.517,,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2025",5.386,,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2025",4.571,,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2025",6.773,,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2024",5.294,,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2024",4.485,,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2024",6.667,,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2023",5.367,,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2023",4.551,,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2023",6.752,,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2022",5.403,,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2022",4.58,,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2022",6.803,,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2021",6.12,,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2021",5.399,,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2021",7.348,,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2020",6.146,,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2020",5.239,,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2020",7.693,,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2019",5.711,,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2019",5.211,,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2019",6.573,,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2018",5.947,,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2018",5.786,,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2018",6.223,,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2017",6.26,,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2017",6.426,,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2017",5.976,,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2016",5.758,,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2016",5.904,,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2016",5.513,,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2015",5.717,,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2015",5.87,,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2015",5.459,,,,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2025",7.826,,,,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2025",6.878,,,,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2025",9.121,,,,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2024",7.703,,,,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2024",6.769,,,,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2024",8.98,,,,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2023",8.137,,,,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2023",7.176,,,,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2023",9.455,,,,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2022",8.642,,,,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2022",7.823,,,,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2022",9.771,,,,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2021",9.635,,,,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2021",9.26,,,,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2021",10.153,,,,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2020",10.006,,,,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2020",10.091,,,,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2020",9.888,,,,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2019",9.901,,,,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2019",9.785,,,,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2019",10.06,,,,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2018",9.22,,,,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2018",9.109,,,,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2018",9.372,,,,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2017",9.546,,,,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2017",9.505,,,,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2017",9.6,,,,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2016",9.766,,,,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2016",9.842,,,,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2016",9.663,,,,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2015",9.675,,,,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2015",9.668,,,,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2015",9.684,,,,
"Europe and Central Asia: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2025",4.909,,,,
"Europe and Central Asia: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2025",4.754,,,,
"Europe and Central Asia: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2025",5.082,,,,
"Europe and Central Asia: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2024",4.905,,,,
"Europe and Central Asia: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2024",4.764,,,,
"Europe and Central Asia: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2024",5.064,,,,
"Europe and Central Asia: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2023",5.083,,,,
"Europe and Central Asia: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2023",4.939,,,,
"Europe and Central Asia: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2023",5.245,,,,
"Europe and Central Asia: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2022",5.31,,,,
"Europe and Central Asia: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2022",5.13,,,,
"Europe and Central Asia: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2022",5.512,,,,
"Europe and Central Asia: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2021",6.21,,,,
"Europe and Central Asia: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2021",6.054,,,,
"Europe and Central Asia: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2021",6.386,,,,
"Europe and Central Asia: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2020",6.379,,,,
"Europe and Central Asia: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2020",6.268,,,,
"Europe and Central Asia: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2020",6.506,,,,
"Europe and Central Asia: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2019",5.801,,,,
"Europe and Central Asia: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2019",5.689,,,,
"Europe and Central Asia: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2019",5.929,,,,
"Europe and Central Asia: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2018",6.298,,,,
"Europe and Central Asia: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2018",6.17,,,,
"Europe and Central Asia: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2018",6.444,,,,
"Europe and Central Asia: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2017",6.984,,,,
"Europe and Central Asia: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2017",6.89,,,,
"Europe and Central Asia: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2017",7.093,,,,
"Europe and Central Asia: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2016",7.737,,,,
"Europe and Central Asia: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2016",7.685,,,,
"Europe and Central Asia: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2016",7.796,,,,
"Europe and Central Asia: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2015",8.392,,,,
"Europe and Central Asia: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2015",8.412,,,,
"Europe and Central Asia: High income","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2015",8.369,,,,
"Northern, Southern and Western Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2025",5.968,,,,
"Northern, Southern and Western Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2025",5.747,,,,
"Northern, Southern and Western Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2025",6.219,,,,
"Northern, Southern and Western Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2024",6.105,,,,
"Northern, Southern and Western Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2024",5.901,,,,
"Northern, Southern and Western Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2024",6.337,,,,
"Northern, Southern and Western Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2023",6.172,,,,
"Northern, Southern and Western Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2023",5.961,,,,
"Northern, Southern and Western Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2023",6.412,,,,
"Northern, Southern and Western Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2022",6.285,,,,
"Northern, Southern and Western Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2022",6.022,,,,
"Northern, Southern and Western Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2022",6.586,,,,
"Northern, Southern and Western Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2021",7.305,,,,
"Northern, Southern and Western Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2021",7.077,,,,
"Northern, Southern and Western Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2021",7.566,,,,
"Northern, Southern and Western Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2020",7.321,,,,
"Northern, Southern and Western Europe","ILO - Modelled Estimates","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2020",7.146,,,,
